,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33767,42,admin.,divorced,high.school,no,yes,no,telephone,may,wed,15,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
5019,44,blue-collar,married,high.school,no,no,no,telephone,may,wed,250,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
26811,44,self-employed,married,basic.9y,no,yes,no,cellular,nov,thu,104,4,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
39132,30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
15890,29,admin.,single,university.degree,no,no,yes,telephone,jul,mon,1130,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
39666,60,management,married,unknown,no,yes,no,cellular,may,thu,336,3,3,5,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,yes
37249,36,services,married,basic.9y,no,yes,no,cellular,aug,fri,215,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,yes
40406,37,management,married,high.school,no,yes,no,cellular,aug,thu,633,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
32347,32,admin.,married,university.degree,no,no,no,cellular,may,fri,209,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
3699,31,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,323,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
18129,32,admin.,married,university.degree,no,no,no,cellular,jul,wed,543,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
20450,32,technician,married,high.school,no,yes,no,cellular,aug,tue,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
27827,19,student,single,basic.9y,no,yes,no,cellular,mar,fri,126,4,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.64,5099.1,yes
32775,34,services,divorced,basic.9y,no,yes,no,cellular,may,mon,465,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
20638,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,455,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
39196,41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,498,2,6,3,success,-1.8,93.369,-34.8,0.653,5008.7,yes
37640,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,278,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes
27784,32,management,single,university.degree,no,yes,no,cellular,mar,tue,71,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,yes
13160,43,housemaid,married,basic.4y,no,no,yes,cellular,jul,wed,697,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
8067,39,technician,married,professional.course,no,no,no,telephone,jun,mon,164,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
16922,55,unknown,married,basic.4y,no,yes,no,cellular,jul,thu,1298,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
36278,49,management,married,university.degree,no,yes,no,cellular,jun,mon,339,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
32311,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,451,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
23704,33,admin.,single,university.degree,no,yes,no,telephone,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
31013,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes
16966,48,unemployed,married,basic.6y,no,no,no,cellular,jul,thu,1850,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
37972,45,housemaid,single,basic.4y,no,yes,no,cellular,sep,mon,219,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.797,5017.5,yes
38483,55,unemployed,married,basic.9y,no,no,no,cellular,oct,tue,131,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
36404,28,admin.,single,high.school,no,yes,no,cellular,jun,tue,359,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
11790,56,retired,married,high.school,unknown,yes,no,telephone,jun,fri,1094,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
32298,27,admin.,single,high.school,no,yes,no,cellular,may,fri,340,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
18020,49,admin.,divorced,basic.9y,no,no,no,cellular,jul,wed,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
38473,50,management,married,basic.9y,no,no,no,cellular,oct,mon,151,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,no
39905,36,management,married,university.degree,no,no,no,cellular,jun,tue,867,1,3,2,success,-1.7,94.055,-39.8,0.737,4991.6,yes
41019,31,student,single,high.school,no,yes,no,cellular,oct,fri,716,3,999,0,nonexistent,-1.1,94.601,-49.5,1.0290000000000001,4963.6,yes
11785,52,retired,married,professional.course,no,no,no,telephone,jun,fri,41,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38208,34,self-employed,married,university.degree,no,no,no,cellular,oct,wed,201,1,5,3,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
40838,32,admin.,married,high.school,no,yes,no,cellular,sep,mon,1298,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
34763,31,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,27,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
25022,34,technician,married,university.degree,no,no,no,cellular,nov,tue,131,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
5769,51,blue-collar,married,unknown,unknown,no,yes,telephone,may,mon,76,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
7827,35,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,144,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
14177,30,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,1153,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
40223,24,technician,single,professional.course,no,yes,no,cellular,jul,thu,355,2,3,1,success,-1.7,94.215,-40.3,0.884,4991.6,yes
35099,26,services,married,high.school,no,no,yes,cellular,may,fri,676,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
12415,42,technician,married,professional.course,unknown,no,no,cellular,jul,mon,75,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
39308,28,admin.,single,university.degree,no,yes,no,cellular,mar,thu,370,1,9,1,success,-1.8,93.369,-34.8,0.643,5008.7,no
29487,46,entrepreneur,married,unknown,no,yes,no,cellular,apr,mon,466,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
28417,33,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,233,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
10397,29,admin.,single,university.degree,no,yes,no,telephone,jun,mon,359,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10977,41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,707,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
6559,38,admin.,married,high.school,unknown,no,no,telephone,may,wed,173,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29949,33,blue-collar,divorced,basic.9y,no,no,yes,cellular,apr,mon,34,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34403,49,services,married,high.school,no,no,no,cellular,may,thu,67,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
39667,29,admin.,married,university.degree,no,yes,yes,cellular,may,fri,567,3,13,2,failure,-1.8,93.876,-40.0,0.684,5008.7,yes
38392,36,management,married,basic.6y,no,yes,no,cellular,oct,tue,332,1,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,yes
21058,31,technician,married,professional.course,unknown,yes,yes,cellular,aug,thu,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
36063,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,390,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
12932,27,entrepreneur,married,high.school,no,no,no,cellular,jul,tue,831,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
3553,53,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33152,34,technician,single,university.degree,no,no,no,cellular,may,tue,882,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
40560,24,student,single,unknown,no,yes,no,cellular,sep,wed,222,1,17,4,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,no
40093,59,retired,divorced,basic.4y,no,no,yes,cellular,jul,mon,210,3,999,2,failure,-1.7,94.215,-40.3,0.8270000000000001,4991.6,yes
39320,59,unemployed,married,basic.9y,no,yes,no,cellular,mar,mon,254,2,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes
39227,64,retired,married,university.degree,no,no,no,cellular,mar,tue,700,2,5,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
870,37,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,591,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
33328,39,technician,single,professional.course,no,no,no,cellular,may,tue,189,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
1058,47,management,married,university.degree,no,no,no,telephone,may,wed,550,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
35828,52,admin.,divorced,basic.9y,no,no,yes,cellular,may,mon,639,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
34973,30,technician,single,professional.course,no,yes,no,cellular,may,fri,26,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
36256,31,services,married,basic.9y,no,no,no,cellular,jun,mon,84,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
36354,37,technician,single,university.degree,no,no,no,cellular,jun,tue,654,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
1078,44,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,wed,1574,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
38331,33,technician,married,professional.course,no,yes,no,cellular,oct,fri,154,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
17518,47,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,82,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
26121,33,management,married,university.degree,no,yes,no,cellular,nov,wed,214,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
41141,37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,315,1,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.04,4963.6,yes
19578,36,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,197,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36699,30,admin.,married,unknown,no,yes,no,cellular,jun,fri,207,2,4,1,success,-2.9,92.963,-40.8,1.268,5076.2,yes
38091,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,152,1,3,1,success,-3.4,92.37899999999999,-29.8,0.768,5017.5,yes
39682,71,admin.,married,basic.4y,no,yes,yes,cellular,may,fri,466,4,3,2,success,-1.8,93.876,-40.0,0.684,5008.7,yes
15730,48,entrepreneur,married,basic.9y,no,no,no,cellular,jul,mon,90,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
10158,59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,jun,thu,1268,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
40028,25,blue-collar,single,basic.9y,no,no,yes,cellular,jul,fri,667,1,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,yes
803,42,admin.,divorced,university.degree,no,no,no,telephone,may,wed,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
20415,50,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
23261,45,admin.,married,basic.9y,no,yes,yes,cellular,aug,wed,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
22779,33,technician,married,professional.course,no,yes,no,cellular,aug,mon,417,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38744,72,retired,divorced,basic.6y,no,yes,no,cellular,nov,wed,199,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
23301,46,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,116,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
6814,34,technician,married,basic.9y,no,no,no,telephone,may,wed,593,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32521,29,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,340,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
21147,48,blue-collar,married,unknown,no,no,no,cellular,aug,mon,528,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
10799,58,blue-collar,married,high.school,no,no,no,telephone,jun,wed,270,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
30340,58,retired,divorced,university.degree,no,no,no,cellular,apr,thu,211,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
38729,63,management,married,basic.4y,unknown,yes,no,cellular,nov,tue,131,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
25587,36,blue-collar,married,basic.4y,no,no,yes,cellular,nov,wed,217,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
24207,48,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,219,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
24213,55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1303,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
19032,48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,335,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30252,42,services,married,high.school,no,yes,no,cellular,apr,thu,344,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
15613,43,admin.,married,high.school,no,no,no,cellular,jul,mon,999,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
21281,53,retired,divorced,professional.course,no,no,no,cellular,aug,mon,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39969,38,technician,single,university.degree,no,yes,no,cellular,jun,mon,737,6,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,yes
30184,31,admin.,single,high.school,no,no,no,cellular,apr,thu,252,1,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes
36495,28,technician,single,professional.course,no,no,no,cellular,jun,wed,411,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
40061,29,admin.,single,high.school,no,yes,no,cellular,jul,thu,480,1,6,1,success,-1.7,94.215,-40.3,0.81,4991.6,yes
40283,51,retired,divorced,high.school,no,no,no,cellular,jul,wed,115,3,999,0,nonexistent,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes
9796,29,admin.,married,professional.course,no,yes,no,telephone,jun,wed,583,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
27751,38,technician,married,professional.course,no,no,yes,cellular,mar,thu,137,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,yes
12674,31,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,317,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
112,35,services,divorced,high.school,no,yes,no,telephone,may,mon,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25258,56,technician,single,professional.course,no,yes,no,cellular,nov,tue,116,6,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
39983,38,entrepreneur,married,basic.6y,no,no,no,cellular,jun,tue,271,1,2,3,success,-1.7,94.055,-39.8,0.7609999999999999,4991.6,yes
39820,35,technician,single,professional.course,no,yes,no,cellular,jun,tue,187,1,6,2,success,-1.7,94.055,-39.8,0.713,4991.6,yes
29655,34,technician,married,basic.9y,no,yes,no,cellular,apr,mon,904,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
3277,32,housemaid,single,basic.4y,no,yes,no,telephone,may,thu,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
10724,40,services,married,basic.6y,unknown,no,yes,telephone,jun,tue,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
21109,34,admin.,single,university.degree,no,no,no,cellular,aug,mon,299,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30557,54,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,191,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
11223,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,217,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
17526,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,102,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34586,22,student,single,high.school,no,yes,no,cellular,may,thu,99,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
40892,47,admin.,married,high.school,no,yes,no,cellular,oct,fri,437,1,999,1,failure,-1.1,94.601,-49.5,0.972,4963.6,yes
32044,36,blue-collar,married,unknown,no,no,no,telephone,may,thu,55,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
25229,47,management,married,university.degree,no,no,no,cellular,nov,tue,141,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
4515,38,services,married,basic.9y,no,unknown,unknown,telephone,may,tue,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
24989,50,management,married,basic.4y,no,yes,no,cellular,nov,tue,389,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
32675,32,housemaid,single,basic.9y,no,yes,no,cellular,may,mon,279,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
39013,26,admin.,single,university.degree,no,yes,no,telephone,dec,wed,395,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
34245,48,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,33,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
27069,29,services,single,high.school,no,yes,no,cellular,nov,fri,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38001,30,self-employed,single,university.degree,no,no,no,cellular,sep,tue,169,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
38686,53,management,divorced,university.degree,no,no,yes,cellular,nov,fri,368,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
17154,60,retired,married,basic.6y,unknown,no,no,cellular,jul,fri,135,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
38490,52,housemaid,married,high.school,no,no,no,cellular,oct,tue,297,1,999,2,failure,-3.4,92.431,-26.9,0.728,5017.5,yes
24009,48,admin.,married,high.school,no,no,no,telephone,oct,mon,312,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,5.0,5195.8,yes
127,31,technician,divorced,professional.course,no,yes,yes,telephone,may,mon,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
13937,31,services,single,high.school,no,yes,no,cellular,jul,fri,455,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
11093,46,admin.,single,university.degree,no,yes,no,telephone,jun,thu,172,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
41046,60,admin.,married,high.school,no,no,no,cellular,oct,tue,604,1,999,1,failure,-1.1,94.601,-49.5,1.037,4963.6,yes
20404,35,services,married,high.school,no,no,no,cellular,aug,tue,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
26775,54,housemaid,divorced,university.degree,no,yes,yes,cellular,nov,thu,653,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
31628,33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
6149,33,admin.,single,university.degree,no,no,no,telephone,may,tue,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30097,27,management,married,university.degree,no,no,no,cellular,apr,mon,444,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,yes
13257,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,90,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
7255,42,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,384,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
8083,56,services,married,basic.4y,unknown,no,no,telephone,jun,mon,746,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
33704,43,technician,single,high.school,no,yes,yes,cellular,may,wed,610,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes
17227,32,admin.,single,high.school,no,yes,no,cellular,jul,fri,147,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
9932,36,technician,married,professional.course,no,no,no,telephone,jun,wed,183,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
32638,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1038,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,yes
